scenario,side,identity,call,sequence_length,position,nonfinal_exact,next_block_exact,gp_coordinates_before,full_coordinates_before,gp_target,full_target,gp_nominal_norm,reference_realized_norm,desired_norm,actual_norm,norm_error,rounding_error_norm,rounding_bound,direction_cosine,zero_reference
syco_bullshit_v2_leg_pnf_01,+C,False,15,1,0,True,True,"[-0.0343504473567009, 0.9269437789916992]","[-0.28486427664756775, -0.23177653551101685]",0.370733380317688,0.7484261989593506,0.4935196042060852,0.26587578654289246,0.26587578654289246,0.26589351892471313,1.773238182067871e-05,0.01800493709743023,0.09877975285053253,0.997707188129425,False
syco_bullshit_v2_leg_pnf_01,+C,False,16,1,0,True,True,"[-0.11773122847080231, 0.5593008399009705]","[-0.02742926776409149, -0.46584224700927734]",0.370733380317688,0.7484261989593506,0.38819974660873413,0.1039775162935257,0.1039775162935257,0.10689834505319595,0.0029208287596702576,0.018698014318943024,0.09955205768346786,0.9846566319465637,False
syco_bullshit_v2_leg_pnf_01,+C,False,17,1,0,True,True,"[0.05410097539424896, 0.696118175983429]","[-0.26350584626197815, -0.6131834983825684]",0.370733380317688,0.7484261989593506,0.3752266764640808,0.1331891268491745,0.1331891119480133,0.13396085798740387,0.000771746039390564,0.015771785750985146,0.09587288647890091,0.9930458068847656,False
syco_bullshit_v2_leg_pnf_01,+C,False,18,1,0,True,True,"[0.10197640210390091, 0.2958686947822571]","[-0.24802051484584808, -0.47394418716430664]",0.370733380317688,0.7484261989593506,0.20919524133205414,0.17268753051757812,0.17268751561641693,0.17259161174297333,9.590387344360352e-05,0.013963153585791588,0.086667001247406,0.9967292547225952,False
syco_bullshit_v2_leg_pnf_01,+C,False,19,1,0,True,True,"[0.16850994527339935, 0.338920921087265]","[0.8383759260177612, -1.3722866773605347]",0.370733380317688,0.7484261989593506,0.20049534738063812,0.4840891659259796,0.4840891659259796,0.48507973551750183,0.0009905695915222168,0.018441054970026016,0.1031920462846756,0.9992779493331909,False
syco_bullshit_v2_leg_pnf_01,+C,False,20,1,0,True,True,"[0.0846569761633873, 0.6684282422065735]","[0.09284661710262299, -0.6340097188949585]",0.370733380317688,0.7484261989593506,0.3536463677883148,0.005395850632339716,0.005395850632339716,0.0034873983822762966,0.0019084522500634193,0.0046812198124825954,0.09387536346912384,0.5145039558410645,False
syco_bullshit_v2_leg_pnf_01,+C,False,21,1,0,True,True,"[0.13385379314422607, 0.5024240612983704]","[-0.26136115193367004, 0.00869867205619812]",0.370733380317688,0.7484261989593506,0.2739138603210449,0.33756884932518005,0.33756884932518005,0.3386877775192261,0.0011189281940460205,0.02105080895125866,0.10492195188999176,0.9980674982070923,False
syco_bullshit_v2_leg_pnf_01,+C,False,22,1,0,True,True,"[0.3075902462005615, 0.596331000328064]","[-0.055944912135601044, -0.007525496184825897]",0.370733380317688,0.7484261989593506,0.2443368136882782,0.2649585008621216,0.2649585008621216,0.2648676633834839,9.083747863769531e-05,0.020992666482925415,0.10284564644098282,0.9968602657318115,False
syco_bullshit_v2_leg_pnf_01,+C,False,23,1,0,True,True,"[0.4684336185455322, 0.7384072542190552]","[0.1943814903497696, -0.22338750958442688]",0.370733380317688,0.7484261989593506,0.23738355934619904,0.11168240010738373,0.11168240010738373,0.11404518783092499,0.0023627877235412598,0.018950527533888817,0.1001591756939888,0.986121416091919,False
syco_bullshit_v2_leg_pnf_01,+C,False,24,1,0,True,True,"[-0.6381931304931641, 1.078143835067749]","[-0.1253729909658432, 0.3911534547805786]",0.370733380317688,0.7484261989593506,0.7732648849487305,0.41875383257865906,0.41875380277633667,0.4194164574146271,0.0006626546382904053,0.02111733704805374,0.10385662317276001,0.9987317323684692,False
syco_bullshit_v2_leg_pnf_01,+C,False,25,1,0,True,True,"[-0.4148337244987488, 1.1379224061965942]","[-0.45613202452659607, 0.16397292912006378]",0.370733380317688,0.7484261989593506,0.7126576900482178,0.45272669196128845,0.45272669196128845,0.45228561758995056,0.0004410743713378906,0.018952272832393646,0.0961994007229805,0.9991233944892883,False
syco_bullshit_v2_leg_pnf_01,+C,False,26,1,0,True,True,"[-0.29392385482788086, 1.1389296054840088]","[-0.19317626953125, 0.10355687141418457]",0.370733380317688,0.7484261989593506,0.6682334542274475,0.34661272168159485,0.34661272168159485,0.34794881939888,0.0013360977172851562,0.020437469705939293,0.10548436641693115,0.9982757568359375,False
syco_bullshit_v2_leg_pnf_01,+C,False,27,1,0,True,True,"[0.01760581135749817, 0.7366312742233276]","[-0.26555249094963074, -0.19201430678367615]",0.370733380317688,0.7484261989593506,0.4037584066390991,0.273089200258255,0.273089200258255,0.27283164858818054,0.0002575516700744629,0.01843908242881298,0.10020942240953445,0.9977188110351562,False
syco_bullshit_v2_leg_pnf_01,+C,False,28,1,0,True,True,"[-0.08758427202701569, 1.0542243719100952]","[-0.25040268898010254, 0.0981433242559433]",0.370733380317688,0.7484261989593506,0.5604006052017212,0.3618851900100708,0.3618851900100708,0.36256057024002075,0.0006753802299499512,0.017341885715723038,0.10296934098005295,0.9988558292388916,False
syco_bullshit_v2_leg_pnf_01,+C,False,29,1,0,True,True,"[-0.6144158840179443, 1.1344701051712036]","[-0.062229007482528687, -0.15792517364025116]",0.370733380317688,0.7484261989593506,0.7853243350982666,0.21566897630691528,0.2156689614057541,0.21585647761821747,0.0001875162124633789,0.01671750657260418,0.09445089846849442,0.9969987273216248,False
syco_bullshit_v2_leg_pnf_01,+C,False,30,1,0,True,True,"[-0.27886009216308594, 0.41757506132125854]","[0.3110537827014923, -0.5720198750495911]",0.370733380317688,0.7484261989593506,0.39538857340812683,0.04647829383611679,0.04647829756140709,0.0480230376124382,0.0015447400510311127,0.013377346098423004,0.08477494865655899,0.9604470729827881,False
syco_bullshit_v2_leg_pnf_01,+C,False,31,1,0,True,True,"[-0.1945561170578003, 0.22244858741760254]","[0.4827767014503479, -0.8380380868911743]",0.370733380317688,0.7484261989593506,0.2918589413166046,0.18993821740150452,0.18993820250034332,0.19061993062496185,0.0006817281246185303,0.016015635803341866,0.08963783830404282,0.996464192867279,False
syco_bullshit_v2_leg_pnf_01,+C,False,32,1,0,True,True,"[-0.4961981177330017, 0.6889578700065613]","[0.45903241634368896, -0.7825573682785034]",0.370733380317688,0.7484261989593506,0.5764609575271606,0.16393451392650604,0.16393451392650604,0.16564682126045227,0.001712307333946228,0.018717892467975616,0.10130824148654938,0.9936029314994812,False
syco_bullshit_v2_leg_pnf_01,+C,False,33,1,0,True,True,"[-0.7247787117958069, 1.122361421585083]","[0.06590384989976883, -0.4843628704547882]",0.370733380317688,0.7484261989593506,0.8217277526855469,0.0671560987830162,0.0671560987830162,0.06943264603614807,0.0022765472531318665,0.017778415232896805,0.09968910366296768,0.9666628837585449,False
syco_bullshit_v2_leg_pnf_01,+C,False,34,1,0,True,True,"[-0.37167680263519287, 0.5865887999534607]","[-0.31913813948631287, -0.010271638631820679]",0.370733380317688,0.7484261989593506,0.4923974871635437,0.3496289551258087,0.3496289551258087,0.3496876060962677,5.8650970458984375e-05,0.016000432893633842,0.093397356569767,0.9989530444145203,False
syco_bullshit_v2_leg_pnf_01,+C,False,35,1,0,True,True,"[-0.7436919212341309, 0.447873055934906]","[0.011095043271780014, -0.060861073434352875]",0.370733380317688,0.7484261989593506,0.5788354873657227,0.22497239708900452,0.22497239708900452,0.22583840787410736,0.0008660107851028442,0.019171401858329773,0.10052233189344406,0.9963903427124023,False
syco_bullshit_v2_leg_pnf_01,+C,False,36,1,0,True,True,"[-0.3046800494194031, 0.42833879590034485]","[-0.1456051766872406, 0.15681740641593933]",0.370733380317688,0.7484261989593506,0.4089429974555969,0.3481382727622986,0.3481382727622986,0.3496217727661133,0.0014835000038146973,0.020061999559402466,0.1078735888004303,0.9983556866645813,False
syco_bullshit_v2_leg_pnf_01,+C,False,37,1,0,True,True,"[-0.41808995604515076, 0.5580928325653076]","[-0.12255635112524033, 0.08269112557172775]",0.370733380317688,0.7484261989593506,0.4990358352661133,0.3155252933502197,0.3155252933502197,0.3161265552043915,0.0006012618541717529,0.01490867044776678,0.08470763266086578,0.9988876581192017,False
syco_bullshit_v2_leg_pnf_01,+C,False,38,1,0,True,True,"[-0.6604940295219421, 0.9709053039550781]","[-0.23009979724884033, -0.06294447183609009]",0.370733380317688,0.7484261989593506,0.7417952418327332,0.3034974932670593,0.3034975230693817,0.3050687909126282,0.00157126784324646,0.023295894265174866,0.1050264835357666,0.9970826506614685,False
