scenario,side,identity,call,sequence_length,position,nonfinal_exact,next_block_exact,signed_alpha,desired_norm,actual_norm,norm_error,rounding_error_norm,rounding_bound,direction_cosine
syco_bullshit_v2_leg_pnf_01,+C,False,56,1,0,True,True,4.0,2.8864550590515137,2.8874588012695312,0.0010037422180175781,0.023115331307053566,0.140920028090477,0.9999679327011108
syco_bullshit_v2_leg_pnf_01,+C,False,57,1,0,True,True,4.0,2.8864550590515137,2.8872218132019043,0.000766754150390625,0.020403319969773293,0.13640843331813812,0.9999750852584839
syco_bullshit_v2_leg_pnf_01,+C,False,58,1,0,True,True,4.0,2.8864550590515137,2.886885166168213,0.00043010711669921875,0.02124468795955181,0.1376984566450119,0.9999729990959167
syco_bullshit_v2_leg_pnf_01,+C,False,59,1,0,True,True,4.0,2.8864550590515137,2.8865482807159424,9.322166442871094e-05,0.021251169964671135,0.13741059601306915,0.9999729990959167
syco_bullshit_v2_leg_pnf_01,+C,False,60,1,0,True,True,4.0,2.8864550590515137,2.8858604431152344,0.0005946159362792969,0.020819423720240593,0.13309770822525024,0.9999740123748779
syco_bullshit_v2_leg_pnf_01,+C,False,61,1,0,True,True,4.0,2.8864550590515137,2.886854410171509,0.0003993511199951172,0.02159755863249302,0.13798969984054565,0.9999719858169556
syco_bullshit_v2_leg_pnf_01,+C,False,62,1,0,True,True,4.0,2.8864550590515137,2.8867249488830566,0.00026988983154296875,0.02158655785024166,0.13808764517307281,0.9999720454216003
syco_bullshit_v2_leg_pnf_01,+C,False,63,1,0,True,True,4.0,2.8864550590515137,2.8870553970336914,0.0006003379821777344,0.02411556802690029,0.1451987773180008,0.9999651312828064
syco_bullshit_v2_leg_pnf_01,+C,False,64,1,0,True,True,4.0,2.8864550590515137,2.887193202972412,0.0007381439208984375,0.018256274983286858,0.1291128247976303,0.9999800324440002
syco_bullshit_v2_leg_pnf_01,+C,False,65,1,0,True,True,4.0,2.8864550590515137,2.887115240097046,0.0006601810455322266,0.017077220603823662,0.11164482682943344,0.9999825954437256
syco_bullshit_v2_leg_pnf_01,+C,False,66,1,0,True,True,4.0,2.8864550590515137,2.886596918106079,0.0001418590545654297,0.019021153450012207,0.12503494322299957,0.9999783039093018
syco_bullshit_v2_leg_pnf_01,-C,False,0,55,54,True,True,-4.0,2.8864550590515137,2.8867335319519043,0.000278472900390625,0.020786995068192482,0.13064073026180267,0.9999740123748779
syco_bullshit_v2_leg_pnf_01,-C,False,1,1,0,True,True,-4.0,2.8864550590515137,2.8864307403564453,2.4318695068359375e-05,0.019507363438606262,0.12665556371212006,0.9999771118164062
syco_bullshit_v2_leg_pnf_01,-C,False,2,1,0,True,True,-4.0,2.8864550590515137,2.88489031791687,0.0015647411346435547,0.023550720885396004,0.14425501227378845,0.9999668598175049
syco_bullshit_v2_leg_pnf_01,-C,False,3,1,0,True,True,-4.0,2.8864550590515137,2.886070728302002,0.00038433074951171875,0.021322820335626602,0.13489796221256256,0.9999727010726929
syco_bullshit_v2_leg_pnf_01,-C,False,4,1,0,True,True,-4.0,2.8864550590515137,2.885312557220459,0.0011425018310546875,0.023087212815880775,0.13935695588588715,0.9999681115150452
syco_bullshit_v2_leg_pnf_01,-C,False,5,1,0,True,True,-4.0,2.8864550590515137,2.8869540691375732,0.0004990100860595703,0.022240210324525833,0.13663707673549652,0.9999703168869019
syco_bullshit_v2_leg_pnf_01,-C,False,6,1,0,True,True,-4.0,2.8864550590515137,2.8867342472076416,0.0002791881561279297,0.020860787481069565,0.13667769730091095,0.9999738931655884
syco_bullshit_v2_leg_pnf_01,-C,False,7,1,0,True,True,-4.0,2.8864550590515137,2.8862264156341553,0.00022864341735839844,0.02348221465945244,0.14356935024261475,0.9999668598175049
syco_bullshit_v2_leg_pnf_01,-C,False,8,1,0,True,True,-4.0,2.8864550590515137,2.8864996433258057,4.458427429199219e-05,0.02008260041475296,0.13252529501914978,0.9999758005142212
syco_bullshit_v2_leg_pnf_01,-C,False,9,1,0,True,True,-4.0,2.8864550590515137,2.8861424922943115,0.00031256675720214844,0.0203926470130682,0.13566753268241882,0.9999750852584839
